name,time,application,num_replicas,batch_size
cifar10-617,106338.682176,cifar10,6,2048
cifar10-618,106609.682261,cifar10,10,4096
cifar10-619,106618.682271,cifar10,16,4096
cifar10-620,106784.682348,cifar10,8,2048
cifar10-621,106975.682374,cifar10,6,2048
deepspeech2-622,107103.682388,deepspeech2,6,320
cifar10-623,107118.68239,cifar10,12,4096
cifar10-624,107126.682395,cifar10,4,2048
bert-625,107381.682429,bert,16,384
cifar10-626,107802.682479,cifar10,12,4096
cifar10-627,107957.682508,cifar10,16,4096
cifar10-628,107981.682518,cifar10,10,4096
cifar10-629,108915.682688,cifar10,8,2048
cifar10-630,108948.682693,cifar10,16,4096
cifar10-631,109142.68273,cifar10,12,4096
cifar10-632,109145.682733,cifar10,12,4096
cifar10-633,109164.682751,cifar10,8,4096
cifar10-634,109177.682762,cifar10,16,4096
cifar10-635,109185.68277,cifar10,10,4096
cifar10-636,109192.682777,cifar10,4,2048
cifar10-637,109385.682823,cifar10,16,4096
cifar10-638,109387.682823,cifar10,8,4096
cifar10-639,109393.68283,cifar10,6,2048
cifar10-640,109396.682833,cifar10,12,4096
cifar10-641,109398.682834,cifar10,6,2048
cifar10-642,109437.682868,cifar10,6,2048
cifar10-643,109439.682871,cifar10,6,2048
cifar10-644,109441.682875,cifar10,4,2048
cifar10-645,109546.682912,cifar10,8,2048
cifar10-646,109552.682918,cifar10,8,4096
cifar10-647,109564.682927,cifar10,12,4096
cifar10-648,110067.683063,cifar10,12,4096
deepspeech2-649,110306.683084,deepspeech2,6,320
cifar10-650,110675.683138,cifar10,6,2048
bert-651,111546.683212,bert,8,384
bert-652,111547.683213,bert,12,384
cifar10-653,111861.683292,cifar10,4,2048
bert-654,111887.683297,bert,16,384
cifar10-655,111961.683329,cifar10,4,2048
cifar10-656,112126.683373,cifar10,16,4096
cifar10-657,112421.683446,cifar10,16,4096
cifar10-658,112431.683457,cifar10,12,4096
cifar10-659,112436.683467,cifar10,12,4096
cifar10-660,112465.683497,cifar10,12,4096
cifar10-661,112478.68351,cifar10,16,4096
cifar10-662,112511.683553,cifar10,6,2048
cifar10-663,112515.683557,cifar10,8,4096
cifar10-664,112544.683581,cifar10,8,2048
cifar10-665,112548.683586,cifar10,8,4096
cifar10-666,112555.683593,cifar10,6,2048
cifar10-667,112616.683665,cifar10,10,4096
cifar10-668,112621.68367,cifar10,12,4096
bert-669,112751.683749,bert,16,384
cifar10-670,112949.683767,cifar10,8,4096
bert-671,113701.683877,bert,12,384
deepspeech2-672,113882.683933,deepspeech2,12,640
cifar10-673,114880.68407,cifar10,16,4096
cifar10-674,115077.684095,cifar10,6,2048
cifar10-675,115240.684113,cifar10,16,4096
deepspeech2-676,115351.684125,deepspeech2,12,640
cifar10-677,115706.684154,cifar10,4,2048
cifar10-678,116041.684179,cifar10,12,4096
cifar10-679,116373.684201,cifar10,4,2048
cifar10-680,116395.684227,cifar10,16,4096
cifar10-681,116519.684241,cifar10,6,2048
deepspeech2-682,116526.684243,deepspeech2,12,640
cifar10-683,116579.684253,cifar10,6,2048
deepspeech2-684,116596.684257,deepspeech2,12,640
cifar10-685,116632.684279,cifar10,12,4096
cifar10-686,116639.684285,cifar10,12,4096
cifar10-687,116648.684296,cifar10,12,4096
cifar10-688,116748.684342,cifar10,12,4096
cifar10-689,116764.684358,cifar10,6,2048
cifar10-690,116783.684377,cifar10,12,4096
cifar10-691,116830.684421,cifar10,12,4096
cifar10-692,116852.684442,cifar10,16,4096
cifar10-693,116858.68445,cifar10,6,2048
bert-694,116903.684474,bert,12,384
cifar10-695,117051.684516,cifar10,10,4096
imagenet-696,117385.684591,imagenet,10,1600
deepspeech2-697,117499.684597,deepspeech2,8,320
bert-698,117914.684645,bert,6,384
bert-699,118119.684661,bert,12,384
cifar10-700,118484.684748,cifar10,12,4096
cifar10-701,118486.684751,cifar10,12,4096
cifar10-702,118494.684751,cifar10,4,2048
cifar10-703,118511.684776,cifar10,10,4096
cifar10-704,118515.68478,cifar10,12,4096
cifar10-705,118531.684798,cifar10,6,2048
cifar10-706,118553.684818,cifar10,8,4096
cifar10-707,118557.684823,cifar10,4,2048
cifar10-708,118562.684828,cifar10,6,2048
cifar10-709,118566.684833,cifar10,16,4096
cifar10-710,118582.684848,cifar10,6,2048
cifar10-711,118586.684851,cifar10,16,4096
bert-712,118604.684858,bert,12,384
cifar10-713,118695.684879,cifar10,12,4096
cifar10-714,118747.684933,cifar10,12,4096
bert-715,118748.684934,bert,8,384
cifar10-716,118799.684989,cifar10,12,4096
cifar10-717,118816.685007,cifar10,6,2048
cifar10-718,118826.685016,cifar10,16,4096
cifar10-719,118932.685042,cifar10,10,4096
cifar10-720,119069.685073,cifar10,8,2048
deepspeech2-721,119349.685107,deepspeech2,8,320
cifar10-722,119724.685167,cifar10,6,2048
cifar10-723,119724.685168,cifar10,12,4096
deepspeech2-724,119819.685215,deepspeech2,8,320
deepspeech2-725,119852.685224,deepspeech2,8,320
yolov3-726,119988.685246,yolov3,4,64
deepspeech2-727,120156.685303,deepspeech2,12,640
cifar10-728,120289.685373,cifar10,6,2048
cifar10-729,120292.68538,cifar10,8,2048
bert-730,120389.685401,bert,6,384
bert-731,120573.685458,bert,6,384
bert-732,120865.685513,bert,6,384
deepspeech2-733,121220.685578,deepspeech2,6,320
cifar10-734,121241.685585,cifar10,10,4096
bert-735,121345.685616,bert,6,384
cifar10-736,121381.685624,cifar10,6,2048
deepspeech2-737,121431.685639,deepspeech2,6,320
cifar10-738,121649.685667,cifar10,4,2048
bert-739,121936.685703,bert,16,384
deepspeech2-740,122000.685708,deepspeech2,6,320
cifar10-741,122002.685709,cifar10,12,4096
cifar10-742,122025.685712,cifar10,10,4096
bert-743,122428.685741,bert,16,384
cifar10-744,122550.685773,cifar10,8,4096
cifar10-745,122668.685812,cifar10,12,4096
cifar10-746,122776.685827,cifar10,10,4096
cifar10-747,122813.685834,cifar10,6,2048
cifar10-748,122840.685843,cifar10,6,2048
cifar10-749,122885.68585,cifar10,12,4096
cifar10-750,123460.685914,cifar10,4,2048
deepspeech2-751,123725.685937,deepspeech2,6,320
cifar10-752,124368.686024,cifar10,6,2048
deepspeech2-753,125104.686136,deepspeech2,12,640
bert-754,125461.686199,bert,16,384
deepspeech2-755,125632.686246,deepspeech2,12,640
deepspeech2-756,125778.686298,deepspeech2,6,320
cifar10-757,125950.686341,cifar10,16,4096
bert-758,126059.686371,bert,8,384
cifar10-759,126125.686384,cifar10,8,4096
deepspeech2-760,126133.686387,deepspeech2,6,320
deepspeech2-761,126284.686418,deepspeech2,12,640
deepspeech2-762,126332.686431,deepspeech2,12,640
cifar10-763,126356.686438,cifar10,16,4096
deepspeech2-764,126603.686495,deepspeech2,6,320
deepspeech2-765,126642.686505,deepspeech2,12,640
bert-766,126650.686508,bert,16,384
bert-767,126800.686564,bert,12,384
cifar10-768,126945.686618,cifar10,12,4096
deepspeech2-769,126952.686635,deepspeech2,8,320
deepspeech2-770,126979.686652,deepspeech2,6,320
cifar10-771,127005.686658,cifar10,10,4096
deepspeech2-772,127208.686727,deepspeech2,12,640
deepspeech2-773,127342.686755,deepspeech2,12,640
deepspeech2-774,127557.686814,deepspeech2,6,320
cifar10-775,127689.686836,cifar10,6,2048
deepspeech2-776,127831.686865,deepspeech2,8,320
bert-777,127941.686889,bert,16,384
bert-778,127954.686894,bert,8,384
bert-779,128423.686989,bert,12,384
bert-780,128475.687003,bert,16,384
deepspeech2-781,128738.687057,deepspeech2,8,320
bert-782,129067.687097,bert,6,384
bert-783,129117.687105,bert,6,384
cifar10-784,129129.687109,cifar10,8,4096
deepspeech2-785,129203.687124,deepspeech2,8,320
cifar10-786,129407.687143,cifar10,4,2048
cifar10-787,130430.687225,cifar10,12,4096
bert-788,130856.687302,bert,6,384
cifar10-789,131046.687317,cifar10,8,2048
bert-790,131332.687363,bert,6,384
deepspeech2-791,131409.687376,deepspeech2,6,320
cifar10-792,131541.687412,cifar10,8,2048
cifar10-793,131547.687418,cifar10,6,2048
cifar10-794,131558.687429,cifar10,6,2048
cifar10-795,131568.687447,cifar10,6,2048
cifar10-796,131584.687468,cifar10,8,4096
cifar10-797,131610.687494,cifar10,16,4096
cifar10-798,131624.687509,cifar10,6,2048
bert-799,131744.68753,bert,6,384
bert-800,131853.687544,bert,16,384
deepspeech2-801,132074.687573,deepspeech2,8,320
bert-802,132174.687587,bert,6,384
bert-803,132442.687662,bert,16,384
cifar10-804,132491.68768,cifar10,12,4096
cifar10-805,132492.687682,cifar10,16,4096
cifar10-806,132492.687684,cifar10,8,2048
cifar10-807,132666.687741,cifar10,6,2048
cifar10-808,132668.687747,cifar10,8,4096
deepspeech2-809,132745.687777,deepspeech2,6,320
yolov3-810,132995.687797,yolov3,4,64
cifar10-811,133327.68784,cifar10,8,2048
cifar10-812,133609.687873,cifar10,8,2048
cifar10-813,133611.687875,cifar10,12,4096
cifar10-814,133902.687905,cifar10,8,2048
cifar10-815,134003.687983,cifar10,10,4096
deepspeech2-816,135087.688037,deepspeech2,12,640
cifar10-817,135525.688114,cifar10,6,2048
cifar10-818,135531.68812,cifar10,6,2048
deepspeech2-819,135843.688183,deepspeech2,12,640
deepspeech2-820,135904.688197,deepspeech2,12,640
bert-821,136104.688246,bert,16,384
deepspeech2-822,136265.688273,deepspeech2,6,320
bert-823,136539.688313,bert,8,384
bert-824,136860.68838,bert,8,384
bert-825,136861.688383,bert,12,384
deepspeech2-826,138075.688538,deepspeech2,6,320
bert-827,138290.688575,bert,6,384
deepspeech2-828,138455.688615,deepspeech2,8,320
bert-829,138834.688663,bert,16,384
cifar10-830,138983.688686,cifar10,6,2048
bert-831,139217.688715,bert,6,384
deepspeech2-832,139267.688726,deepspeech2,8,320
deepspeech2-833,140081.688847,deepspeech2,12,640
bert-834,140426.688881,bert,8,384
cifar10-835,140686.688919,cifar10,16,4096
bert-836,141016.68894,bert,16,384
bert-837,141433.689011,bert,12,384
deepspeech2-838,141702.689035,deepspeech2,12,640
bert-839,142028.689089,bert,6,384
bert-840,142522.689164,bert,16,384
deepspeech2-841,142540.689168,deepspeech2,12,640
bert-842,142905.689213,bert,8,384
bert-843,142925.689217,bert,12,384
deepspeech2-844,143038.689236,deepspeech2,8,320
deepspeech2-845,143695.689316,deepspeech2,8,320
bert-846,144689.689424,bert,8,384
bert-847,144973.689468,bert,6,384
deepspeech2-848,144990.689473,deepspeech2,12,640
deepspeech2-849,145021.689478,deepspeech2,6,320
deepspeech2-850,145124.689515,deepspeech2,8,320
bert-851,145137.689529,bert,16,384
bert-852,145186.68958,bert,6,384
cifar10-853,145227.689644,cifar10,8,4096
cifar10-854,145325.68976,cifar10,4,2048
bert-855,145355.689789,bert,16,384
imagenet-856,145373.689806,imagenet,12,3200
bert-857,145434.689859,bert,12,384
deepspeech2-858,145464.689886,deepspeech2,8,320
bert-859,145488.68991,bert,16,384
deepspeech2-860,145609.690024,deepspeech2,8,320
bert-861,145642.690052,bert,16,384
deepspeech2-862,145644.690052,deepspeech2,8,320
deepspeech2-863,145685.69009,deepspeech2,12,640
deepspeech2-864,145699.690101,deepspeech2,12,640
deepspeech2-865,145700.690103,deepspeech2,8,320
bert-866,145709.69011,bert,12,384
deepspeech2-867,146802.690223,deepspeech2,12,640
bert-868,146867.690256,bert,12,384
cifar10-869,146994.690281,cifar10,16,4096
deepspeech2-870,147569.69038,deepspeech2,6,320
deepspeech2-871,147865.690407,deepspeech2,8,320
deepspeech2-872,148023.690433,deepspeech2,8,320
deepspeech2-873,148566.690489,deepspeech2,6,320
bert-874,148569.690491,bert,6,384
yolov3-875,150096.690647,yolov3,4,64
cifar10-876,150107.69065,cifar10,16,4096
deepspeech2-877,150445.690673,deepspeech2,8,320
deepspeech2-878,150447.690674,deepspeech2,8,320
cifar10-879,151279.690765,cifar10,12,4096
deepspeech2-880,151348.690828,deepspeech2,8,320
cifar10-881,151440.690861,cifar10,6,2048
cifar10-882,152225.690908,cifar10,16,4096
cifar10-883,153045.691058,cifar10,6,2048
cifar10-884,153046.69106,cifar10,12,4096
cifar10-885,153092.6911,cifar10,12,4096
cifar10-886,153132.691135,cifar10,8,4096
cifar10-887,153156.691155,cifar10,8,2048
cifar10-888,153165.691163,cifar10,8,2048
cifar10-889,153203.691199,cifar10,12,4096
cifar10-890,153219.691212,cifar10,16,4096
bert-891,153445.691308,bert,12,384
cifar10-892,153567.691313,cifar10,10,4096
bert-893,154938.691352,bert,16,384
deepspeech2-894,154941.69136,deepspeech2,12,640
bert-895,154970.691418,bert,12,384
bert-896,154972.691425,bert,16,384
deepspeech2-897,154987.691442,deepspeech2,6,320
deepspeech2-898,154996.691455,deepspeech2,6,320
yolov3-899,155048.691466,yolov3,4,64
deepspeech2-900,155123.691471,deepspeech2,8,320
bert-901,155157.691482,bert,12,384
cifar10-902,155686.691517,cifar10,12,4096
cifar10-903,155746.691527,cifar10,12,4096
cifar10-904,155768.691548,cifar10,6,2048
cifar10-905,155781.691559,cifar10,16,4096
cifar10-906,155842.691628,cifar10,12,4096
cifar10-907,155857.69164,cifar10,6,2048
cifar10-908,155883.691663,cifar10,6,2048
yolov3-909,156904.691701,yolov3,4,64
cifar10-910,159428.691791,cifar10,4,2048
bert-911,159469.691792,bert,12,384
cifar10-912,159794.692117,cifar10,16,4096
cifar10-913,159801.692137,cifar10,4,2048
cifar10-914,159809.692163,cifar10,12,4096
cifar10-915,159933.692172,cifar10,6,2048
yolov3-916,160174.692187,yolov3,4,64
cifar10-917,160295.692199,cifar10,4,2048
bert-918,160476.692208,bert,12,384
bert-919,160572.692219,bert,16,384
bert-920,161341.692276,bert,8,384
cifar10-921,161507.69229,cifar10,8,2048
bert-922,161912.692315,bert,8,384
bert-923,162208.692342,bert,6,384
cifar10-924,162329.692353,cifar10,8,2048
deepspeech2-925,162956.692406,deepspeech2,8,320
deepspeech2-926,163098.692426,deepspeech2,8,320
deepspeech2-927,163261.692456,deepspeech2,6,320
deepspeech2-928,163492.692472,deepspeech2,8,320
deepspeech2-929,163748.692493,deepspeech2,8,320
deepspeech2-930,163929.692523,deepspeech2,6,320
bert-931,163957.692531,bert,8,384
deepspeech2-932,164065.692573,deepspeech2,12,640
cifar10-933,164177.692622,cifar10,6,2048
bert-934,164186.692626,bert,8,384
bert-935,164275.692657,bert,6,384
deepspeech2-936,164297.692665,deepspeech2,12,640
deepspeech2-937,164715.692723,deepspeech2,6,320
bert-938,164801.692755,bert,16,384
deepspeech2-939,165008.69283,deepspeech2,8,320
bert-940,165220.692861,bert,12,384
bert-941,165242.69287,bert,8,384
deepspeech2-942,165309.692884,deepspeech2,12,640
cifar10-943,165466.69293,cifar10,16,4096
cifar10-944,165513.692946,cifar10,6,2048
cifar10-945,165605.692969,cifar10,8,2048
deepspeech2-946,165655.692979,deepspeech2,8,320
cifar10-947,165704.692988,cifar10,6,2048
cifar10-948,165889.693011,cifar10,6,2048
deepspeech2-949,165943.693014,deepspeech2,12,640
cifar10-950,166057.693026,cifar10,8,2048
yolov3-951,166196.693033,yolov3,4,64
yolov3-952,167533.693091,yolov3,4,64
cifar10-953,167972.693121,cifar10,6,2048
cifar10-954,168467.693148,cifar10,6,2048
cifar10-955,168592.693153,cifar10,8,2048
yolov3-956,169189.693211,yolov3,4,64
cifar10-957,169949.693254,cifar10,8,2048
cifar10-958,170977.693289,cifar10,16,4096
cifar10-959,172732.693361,cifar10,12,4096
